horizon,fold,iso3,year,y_true,oracle_config,oracle_error,eco_only_error,uniform_error,oracle_is_not_eco,oracle_improvement_over_eco,error_eco_only,error_eco_pol,error_eco_env,error_eco_human,error_full_quad
5,2,BOL,2014,0.1004348173737526,full_quad,0.027350225015557172,0.042231283897985805,0.03978596611828253,True,0.014881058882428633,0.042231283897985805,0.046591026415917614,0.03911010948023491,0.043647185781717196,0.027350225015557172
5,2,BRA,2011,-0.06144436448812485,eco_only,0.12452077961916025,0.12452077961916025,0.1346047367807226,False,0.0,0.12452077961916025,0.12800092043417596,0.13616351362047655,0.13498117078654218,0.1493572994432581
5,2,BRA,2012,-0.06062613055109978,eco_only,0.14064372982341714,0.14064372982341714,0.1484177231574537,False,0.0,0.14064372982341714,0.14260892667347644,0.14529758961435274,0.14466998813239784,0.1688683815436243
5,2,BRA,2013,-0.0752435103058815,eco_pol,0.15505293013577814,0.15617897716126858,0.16646678485219502,True,0.0011260470254904342,0.15617897716126858,0.15505293013577814,0.15524297357181308,0.17282764473692042,0.1930313986551949
5,2,BRA,2014,-0.06767512112855911,eco_only,0.13838497596345464,0.13838497596345464,0.1511081617926298,False,0.0,0.13838497596345464,0.1396012537750248,0.14752623873138415,0.1494237403674835,0.18060460012580204
5,2,BRB,2011,-0.05447616055607796,eco_only,0.0936936311263854,0.0936936311263854,0.0991144644589608,False,0.0,0.0936936311263854,0.09562953511288982,0.09470113583410694,0.10539892262984502,0.10614909759157681
5,2,BRB,2012,-0.01183970645070076,eco_only,0.04819056305157677,0.04819056305157677,0.057090179123366905,False,0.0,0.04819056305157677,0.05604471350566144,0.05595717423002431,0.06268207792718676,0.06257636690238522
5,2,BRB,2013,-0.0061153327114880085,eco_only,0.03653966806817411,0.03653966806817411,0.04852851710878912,False,0.0,0.03653966806817411,0.040201340859150864,0.047234674124587754,0.0576227413169918,0.061044161175041044
5,2,BRB,2014,-0.01064750924706459,eco_pol,0.021437341077827427,0.022659297111951852,0.035222429204729205,True,0.0012219560341244252,0.022659297111951852,0.021437341077827427,0.027437331546749377,0.05636411822115385,0.048214058065963517
5,2,BRN,2011,-0.12575291097164154,eco_pol,0.0909355512868261,0.09249951711175279,0.10057326819437226,True,0.0015639658249266969,0.09249951711175279,0.0909355512868261,0.09859674413831312,0.10970702959802797,0.11112749883694129
5,2,BRN,2012,-0.1298673152923584,eco_pol,0.11798105121294747,0.13193889390156902,0.13377807623990645,True,0.013957842688621547,0.13193889390156902,0.11798105121294747,0.1245765241336875,0.15338481015198982,0.14100910179933848
5,2,BRN,2013,-0.1200350970029831,eco_pol,0.11867176958690191,0.12309609159025645,0.13431844225564366,True,0.004424322003354533,0.12309609159025645,0.11867176958690191,0.1306391695055657,0.15765446244935397,0.1415307181461403
5,2,BRN,2014,-0.07852189242839813,eco_only,0.08252113215014079,0.08252113215014079,0.09367477493985404,False,0.0,0.08252113215014079,0.08700395025940368,0.08784383912642736,0.1146468307480454,0.09635812241525299
5,2,BTN,2011,0.18883903324604034,eco_env,0.0018400850412591818,0.005365011551852095,0.006239400805519574,True,0.003524926510592913,0.005365011551852095,0.012143965094108783,0.0018400850412591818,0.003628310983287364,0.008219631357090501
5,2,BTN,2012,0.23192428052425385,eco_pol,0.03887881826458514,0.046336920576920376,0.042812645531625115,True,0.007458102312335235,0.046336920576920376,0.03887881826458514,0.04393978037393681,0.040503469059922886,0.044404239382760446
5,2,BTN,2013,0.25619396567344666,eco_env,0.05849849907574317,0.06376899901471747,0.06966230295845119,True,0.005270499938974299,0.06376899901471747,0.06553759046307564,0.05849849907574317,0.08731925602317536,0.0731871702155443
5,2,BTN,2014,0.26155412197113037,eco_only,0.08201731502823986,0.08201731502823986,0.09698439729002853,False,0.0,0.08201731502823986,0.09224861261963688,0.08707498173586406,0.11834822308928625,0.10523285397711557
5,2,BWA,2011,0.10393598675727844,eco_only,0.02267973566499068,0.02267973566499068,0.027270145512526003,False,0.0,0.02267973566499068,0.03140684479667896,0.02750610809718891,0.027254089759996214,0.027503949243775236
5,2,BWA,2012,0.14853860437870026,full_quad,0.0925395823576631,0.1099295807506124,0.10552259426704254,True,0.017389998392949302,0.1099295807506124,0.11191217211376672,0.11049042325878608,0.10274121285438438,0.0925395823576631
