horizon,fold,train_end,test_start,test_end,n_train,n_opt_train,n_opt_val,n_test,model,mae,rmse,dir_acc,skill_vs_naive,skill_vs_ar1
10,2,2006,2007,2010,9298,8432,866,874,lgbm,0.1627714291642138,0.23257055657143072,0.7745995423340961,-0.9688601984300276,-1.0528042726485984
10,2,2006,2007,2010,9298,8432,866,874,catboost,0.12999175217259076,0.1958655146977614,0.8157894736842105,-0.572361859147839,-0.639400880358185
10,2,2006,2007,2010,9298,8432,866,874,xgboost,0.13309060037136078,0.19877320528030396,0.8135011441647597,-0.6098450422286987,-0.6784822940826416
10,2,2006,2007,2010,9298,8432,866,874,ensemble_lgbm_prior,0.12843686165134466,0.18848338479125976,0.8226544622425629,-0.5535541231961625,-0.619791260156997
10,2,2006,2007,2010,9298,8432,866,874,ensemble_lgbm_ridge_prior,0.12526027130642248,0.1836992782785025,0.8295194508009154,-0.515130535414521,-0.5797294491500307
10,2,2006,2007,2010,9298,8432,866,874,ensemble_lgbm_catboost_xgboost,0.13711329436828695,0.2037060135046664,0.8077803203661327,-0.6585030268732921,-0.729214752007759
10,2,2006,2007,2010,9298,8432,866,874,ensemble_lgbm_cat_xgb_ridge_prior,0.12832915481054852,0.1907807904687705,0.8123569794050344,-0.5522513164749152,-0.6184329071332808
10,1,2010,2011,2014,10172,9298,874,863,naive_persistence,0.0951896458864212,0.1490321308374405,0.8227114716106605,0.0,-0.03112804889678955
10,1,2010,2011,2014,10172,9298,874,863,ar1_lag1_honest,0.09231602400541306,0.14204835891723633,0.831981460023175,0.030188381671905518,0.0
10,1,2010,2011,2014,10172,9298,874,863,ridge,0.19032049179077148,0.2748080790042877,0.7068366164542295,-0.9993822574615479,-1.0616192817687988
10,1,2010,2011,2014,10172,9298,874,863,lgbm,0.17334032179333148,0.26448359969727353,0.779837775202781,-0.8209997545337908,-0.8776840062259124
10,1,2010,2011,2014,10172,9298,874,863,catboost,0.1338703814901369,0.2171160753099713,0.8088064889918888,-0.40635444373717866,-0.4501315771819556
10,1,2010,2011,2014,10172,9298,874,863,xgboost,0.1429370939731598,0.226603165268898,0.7856315179606026,-0.501603364944458,-0.5483454465866089
10,1,2010,2011,2014,10172,9298,874,863,ensemble_lgbm_prior,0.13450314941312247,0.20287434027430468,0.8215527230590962,-0.41300188860466536,-0.45698594433871764
10,1,2010,2011,2014,10172,9298,874,863,ensemble_lgbm_ridge_prior,0.1299815996412369,0.19449311321053203,0.7995365005793743,-0.3655014516634394,-0.4080069093271963
10,1,2010,2011,2014,10172,9298,874,863,ensemble_lgbm_catboost_xgboost,0.14494997453947886,0.2312914083372126,0.7891077636152954,-0.5227493829783851,-0.5701496690431507
10,1,2010,2011,2014,10172,9298,874,863,ensemble_lgbm_cat_xgb_ridge_prior,0.13355250286525241,0.20994396507072244,0.8064889918887601,-0.4030150193499529,-0.4466882028782069
