timestamp,goldstein_score_mean,avg_tone_mean,event_count_total,verbal_coop_count,material_coop_count,verbal_conflict_count,material_conflict_count,protest_count,country_iso3,conflict_cooperation_ratio,conflict_intensity_pct
2023-08-20,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,EGY,1.0,0.0
2024-01-07,1.6275595238095237,-4.994912342132305,59,43,5,5,6,0,EGY,0.24489795918367346,0.18644064636599214
2024-01-14,1.899272504456328,-3.061180485212773,95,65,20,9,1,0,EGY,0.12790697674418605,0.1052631468144056
2023-01-08,4.7,-1.9565298368472002,5,5,0,0,0,0,ESP,0.16666666666666666,0.0
2023-01-15,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-12-17,4.0,0.45662100456621,1,1,0,0,0,0,ESP,0.5,0.0
2023-12-24,,,0,0,0,0,0,0,ESP,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,ESP,1.0,0.0
2024-01-07,1.8916666666666666,0.17850355750645494,17,10,4,1,2,0,ESP,0.26666666666666666,0.1764704844291268
2024-01-14,0.46083333333333326,0.6655646714010679,27,17,0,8,2,0,ESP,0.6111111111111112,0.37037023319620993
2024-01-14,2.2857142857142856,-2.1437578814628,7,7,0,0,0,0,EST,0.125,0.0
2023-12-31,6.0,1.07816711590297,4,4,0,0,0,0,ETH,0.2,0.0
2024-01-07,2.4966666666666666,-0.9165523528377699,31,22,4,0,5,0,ETH,0.2222222222222222,0.16129027055152564
2023-01-08,6.4,2.01612903225806,1,0,1,0,0,0,EUR,0.5,0.0
2023-01-15,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-12-10,1.5,-2.81385281385282,2,2,0,0,0,0,EUR,0.3333333333333333,0.0
2023-12-17,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,EUR,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,EUR,1.0,0.0
2024-01-07,2.0853535353535353,-4.712305618587764,37,28,5,3,1,0,EUR,0.14705882352941177,0.1081080788897084
2024-01-14,2.312763650914911,-1.5380118608560325,53,25,13,1,14,0,EUR,0.41025641025641024,0.28301881452475197
2024-01-07,2.873333333333333,0.998719300720693,18,16,1,1,0,0,FIN,0.1111111111111111,0.055555524691375174
2024-01-14,6.166666666666666,-3.805970149253726,7,4,3,0,0,0,FIN,0.125,0.0
2024-01-07,0.0,0.0,1,1,0,0,0,0,FJI,0.5,0.0
2024-01-14,6.0,3.33333333333334,1,0,1,0,0,0,FJI,0.5,0.0
2023-01-01,3.4,0.0,1,1,0,0,0,0,FRA,0.5,0.0
2023-01-08,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-01-15,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,FRA,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,FRA,1.0,0.0
2024-01-07,2.530251035196687,-2.184639518610818,63,41,8,6,8,0,FRA,0.3,0.2222221869488592
2024-01-14,0.8622148453398453,-1.4220853876408488,119,80,18,7,14,0,FRA,0.2222222222222222,0.17647057340583416
2024-01-07,4.0,0.753768844221105,3,3,0,0,0,0,FSM,0.25,0.0
2024-01-14,4.0,0.753768844221105,1,1,0,0,0,0,FSM,0.5,0.0
2023-01-08,-0.7749999999999999,-2.8005181063798226,5,4,0,1,0,0,GBR,0.4,0.19999960000080003
2023-01-15,-0.42499999999999993,-2.702779586970765,9,5,1,1,2,0,GBR,0.5714285714285714,0.3333329629633745
2023-01-22,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-12-10,-8.6,-4.737363130894625,4,0,0,0,4,0,GBR,5.0,0.9999975000062501
2023-12-17,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,GBR,1.0,0.0
2023-12-31,-2.96,-1.41242937853107,5,0,0,5,0,0,GBR,6.0,0.9999980000040001
2024-01-07,0.4398784629346804,-3.1037370640592776,337,229,38,42,28,1,GBR,0.26492537313432835,0.20771512736750367
2024-01-14,-0.32673824067747315,-2.41074206431051,379,217,33,66,63,19,GBR,0.5179282868525896,0.34036938415911916
2023-01-08,-5.0,-1.02040816326531,1,0,0,1,0,0,GHA,2.0,0.9999900000999989
2023-01-15,0.6,-1.0462074978204,3,2,0,1,0,0,GHA,0.6666666666666666,0.3333322222259259
2023-01-22,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,GHA,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,GHA,1.0,0.0
2024-01-07,1.5833333333333335,0.6567104324961203,10,4,2,0,4,0,GHA,0.7142857142857143,0.3999996000004
2024-01-14,3.2541666666666664,-0.38193577570935855,21,14,7,0,0,0,GHA,0.045454545454545456,0.0
2024-01-07,1.9,-1.50943396226415,2,2,0,0,0,0,GIN,0.3333333333333333,0.0
2024-01-07,-2.0,-9.47487778006126,3,0,0,3,0,0,GMB,4.0,0.9999966666777778
2024-01-14,-2.0,-8.5166784953868,3,0,0,3,0,0,GMB,4.0,0.9999966666777778
2024-01-14,3.4,2.28758169934641,1,1,0,0,0,0,GNQ,0.5,0.0
2023-01-08,0.0,-5.31177829099307,2,2,0,0,0,0,GRC,0.3333333333333333,0.0
2023-01-15,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-01-22,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,GRC,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,GRC,1.0,0.0
2024-01-07,-1.332384403036577,-0.8943463073860856,53,46,2,3,2,0,GRC,0.12244897959183673,0.09433960484158399
2024-01-14,0.4744810744810745,-0.9222694167619266,35,16,5,7,7,0,GRC,0.6818181818181818,0.3999998857143183
2024-01-07,3.6714285714285713,-0.6860675896944528,7,5,2,0,0,0,GRD,0.125,0.0
2024-01-14,2.5,4.57256461232604,3,3,0,0,0,0,GRD,0.25,0.0
2024-01-07,1.6571428571428573,-5.4293909973521455,9,4,4,0,1,0,GTM,0.2222222222222222,0.11111098765445816
2024-01-14,7.0,-3.53130016051365,1,0,1,0,0,0,GTM,0.5,0.0
2024-01-07,-0.4,-1.41242937853107,2,2,0,0,0,0,GUY,0.3333333333333333,0.0
2024-01-14,4.2,-4.16444207154298,2,1,1,0,0,0,GUY,0.3333333333333333,0.0
2024-01-07,3.0,-1.24326564442602,2,2,0,0,0,0,HRV,0.3333333333333333,0.0
2024-01-14,1.9,3.97790055248619,1,1,0,0,0,0,HRV,0.5,0.0
2024-01-07,2.7047619047619045,-0.23564182442687334,10,8,2,0,0,0,HTI,0.09090909090909091,0.0
2024-01-14,0.9874074074074074,-1.32189792619837,18,10,0,4,4,0,HTI,0.8181818181818182,0.4444441975310014
2024-01-07,-2.0,-0.05026707886232995,16,10,0,3,3,0,HUN,0.6363636363636364,0.3749997656251465
2024-01-07,-1.2334615384615384,-5.566029874884645,27,14,2,4,7,0,IDN,0.7058823529411765,0.40740725651583093
2024-01-14,1.04,-0.6007047064237488,28,16,0,7,5,2,IDN,0.7647058823529411,0.42857127551025875
2023-01-08,2.8,-4.14201183431953,1,1,0,0,0,0,IND,0.5,0.0
2023-01-15,1.1333333333333333,3.7479074023842593,3,3,0,0,0,0,IND,0.25,0.0
2023-01-22,,,0,0,0,0,0,0,IND,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,IND,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,IND,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,IND,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,IND,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,IND,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,IND,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,IND,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,IND,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,IND,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,IND,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,IND,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,IND,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,IND,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,IND,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,IND,1.0,0.0
